Format Version,1.23,Take Name,Take 2024-06-23 04.06.32 PM,Take Notes,,Capture Frame Rate,100,Export Frame Rate,100,Capture Start Time,2024-06-23 04.06.33.427 PM,Capture Start Frame,35234,Total Frames in Take,2001,Total Exported Frames,2001,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global
,,,,,,,,,,,,,,,,,,,,,,,
,Type,Marker,Marker,Marker,,,,,,,,,,,,,,,,,,,
,Name,Unlabeled 1000,Unlabeled 1000,Unlabeled 1000,,,,,,,,,,,,,,,,,,,
,ID,574930B2D6312E11EF,574930B2D6312E11EF,574930B2D6312E11EF,,,,,,,,,,,,,,,,,,,
,,Position,Position,Position,,,,,,,,,,,,,,,,,,,
Frame,Time (Seconds),X,Y,Z,,,,,,,,,,,,,,,,,,,
934,9.34,-2.589665,-0.015796,2.364657,,,,,,,,,,,,,,,,,,,
935,9.35,-2.589727,-0.015828,2.364697,,,,,,,,,,,,,,,,,,,
936,9.36,-2.589787,-0.015858,2.364743,,,,,,,,,,,,,,,,,,,
937,9.37,-2.589868,-0.015895,2.364756,,,,,,,,,,,,,,,,,,,
938,9.38,-2.589895,-0.015909,2.364783,,,,,,,,,,,,,,,,,,,
939,9.39,-2.589987,-0.01596,2.364806,,,,,,,,,,,,,,,,,,,
940,9.4,-2.590072,-0.01601,2.364804,,,,,,,,,,,,,,,,,,,
941,9.41,-2.590167,-0.016048,2.36486,,,,,,,,,,,,,,,,,,,
942,9.42,-2.590234,-0.016047,2.36489,,,,,,,,,,,,,,,,,,,
943,9.43,-2.590276,-0.016041,2.364896,,,,,,,,,,,,,,,,,,,
944,9.44,-2.590331,-0.01605,2.364873,,,,,,,,,,,,,,,,,,,
945,9.45,-2.590341,-0.016055,2.364846,,,,,,,,,,,,,,,,,,,
946,9.46,-2.590329,-0.016046,2.364876,,,,,,,,,,,,,,,,,,,
947,9.47,-2.59033,-0.016045,2.364807,,,,,,,,,,,,,,,,,,,
948,9.48,-2.590336,-0.016052,2.364818,,,,,,,,,,,,,,,,,,,
949,9.49,-2.590392,-0.01609,2.364773,,,,,,,,,,,,,,,,,,,
950,9.5,-2.590442,-0.016125,2.364781,,,,,,,,,,,,,,,,,,,
951,9.51,-2.590422,-0.016121,2.364793,,,,,,,,,,,,,,,,,,,
952,9.52,-2.590471,-0.016137,2.364794,,,,,,,,,,,,,,,,,,,
953,9.53,-2.590588,-0.016211,2.364792,,,,,,,,,,,,,,,,,,,
954,9.54,-2.590675,-0.016252,2.364827,,,,,,,,,,,,,,,,,,,
955,9.55,-2.590751,-0.016278,2.364849,,,,,,,,,,,,,,,,,,,
956,9.56,-2.590889,-0.016352,2.364927,,,,,,,,,,,,,,,,,,,
957,9.57,-2.591014,-0.016397,2.364922,,,,,,,,,,,,,,,,,,,
958,9.58,-2.591099,-0.01641,2.364908,,,,,,,,,,,,,,,,,,,
959,9.59,-2.591163,-0.016406,2.364894,,,,,,,,,,,,,,,,,,,
960,9.6,-2.591276,-0.01645,2.364906,,,,,,,,,,,,,,,,,,,
961,9.61,-2.591317,-0.016456,2.364875,,,,,,,,,,,,,,,,,,,
962,9.62,-2.591427,-0.016507,2.364828,,,,,,,,,,,,,,,,,,,
963,9.63,-2.591376,-0.016453,2.364821,,,,,,,,,,,,,,,,,,,
964,9.64,-2.591458,-0.01651,2.364804,,,,,,,,,,,,,,,,,,,
965,9.65,-2.59152,-0.016571,2.364818,,,,,,,,,,,,,,,,,,,
966,9.66,-2.591609,-0.016682,2.364857,,,,,,,,,,,,,,,,,,,
967,9.67,-2.591606,-0.016735,2.364851,,,,,,,,,,,,,,,,,,,
968,9.68,-2.591607,-0.016772,2.364816,,,,,,,,,,,,,,,,,,,
969,9.69,-2.591626,-0.016809,2.364777,,,,,,,,,,,,,,,,,,,
970,9.7,-2.591621,-0.016814,2.364801,,,,,,,,,,,,,,,,,,,
971,9.71,-2.59165,-0.016803,2.364769,,,,,,,,,,,,,,,,,,,
972,9.72,-2.591689,-0.016798,2.364798,,,,,,,,,,,,,,,,,,,
973,9.73,-2.591656,-0.016764,2.364777,,,,,,,,,,,,,,,,,,,
974,9.74,-2.59167,-0.016788,2.364771,,,,,,,,,,,,,,,,,,,
975,9.75,-2.591618,-0.01678,2.364759,,,,,,,,,,,,,,,,,,,
976,9.76,-2.591592,-0.016786,2.364782,,,,,,,,,,,,,,,,,,,
977,9.77,-2.591587,-0.016799,2.364773,,,,,,,,,,,,,,,,,,,
978,9.78,-2.591613,-0.016813,2.364766,,,,,,,,,,,,,,,,,,,
979,9.79,-2.591592,-0.016804,2.364773,,,,,,,,,,,,,,,,,,,
980,9.8,-2.591608,-0.016816,2.364781,,,,,,,,,,,,,,,,,,,
981,9.81,-2.591578,-0.016787,2.364783,,,,,,,,,,,,,,,,,,,
982,9.82,-2.591601,-0.016802,2.364793,,,,,,,,,,,,,,,,,,,
983,9.83,-2.591552,-0.016779,2.364784,,,,,,,,,,,,,,,,,,,
984,9.84,-2.59159,-0.016802,2.364743,,,,,,,,,,,,,,,,,,,
985,9.85,-2.591651,-0.01684,2.364747,,,,,,,,,,,,,,,,,,,
986,9.86,-2.591683,-0.016865,2.36476,,,,,,,,,,,,,,,,,,,
987,9.87,-2.591703,-0.016881,2.364775,,,,,,,,,,,,,,,,,,,
988,9.88,-2.591721,-0.01689,2.364764,,,,,,,,,,,,,,,,,,,
989,9.89,-2.591634,-0.016818,2.364721,,,,,,,,,,,,,,,,,,,
990,9.9,-2.591632,-0.016822,2.364754,,,,,,,,,,,,,,,,,,,
991,9.91,-2.591624,-0.016829,2.364724,,,,,,,,,,,,,,,,,,,
992,9.92,-2.591652,-0.016863,2.364728,,,,,,,,,,,,,,,,,,,
993,9.93,-2.591583,-0.016823,2.364734,,,,,,,,,,,,,,,,,,,
994,9.94,-2.591621,-0.016843,2.364705,,,,,,,,,,,,,,,,,,,
995,9.95,-2.591564,-0.016808,2.364722,,,,,,,,,,,,,,,,,,,
996,9.96,-2.591642,-0.01687,2.364728,,,,,,,,,,,,,,,,,,,
997,9.97,-2.591617,-0.016828,2.36475,,,,,,,,,,,,,,,,,,,
998,9.98,-2.591717,-0.016836,2.364734,,,,,,,,,,,,,,,,,,,
999,9.99,-2.591727,-0.016804,2.364738,,,,,,,,,,,,,,,,,,,
1000,10,-2.591705,-0.016795,2.364725,,,,,,,,,,,,,,,,,,,
1001,10.01,-2.591714,-0.01684,2.364684,,,,,,,,,,,,,,,,,,,
1002,10.02,-2.591703,-0.016844,2.364686,,,,,,,,,,,,,,,,,,,
1003,10.03,-2.591676,-0.016828,2.36469,,,,,,,,,,,,,,,,,,,
1004,10.04,-2.591632,-0.016807,2.364734,,,,,,,,,,,,,,,,,,,
1005,10.05,-2.591602,-0.016794,2.364759,,,,,,,,,,,,,,,,,,,
1006,10.06,-2.591602,-0.016797,2.364748,,,,,,,,,,,,,,,,,,,
1007,10.07,-2.59164,-0.016827,2.364737,,,,,,,,,,,,,,,,,,,
1008,10.08,-2.591677,-0.016862,2.364729,,,,,,,,,,,,,,,,,,,
1009,10.09,-2.591624,-0.016833,2.364694,,,,,,,,,,,,,,,,,,,
1010,10.1,-2.591634,-0.016811,2.364687,,,,,,,,,,,,,,,,,,,
1011,10.11,-2.591661,-0.016818,2.364709,,,,,,,,,,,,,,,,,,,
1012,10.12,-2.591649,-0.016802,2.364678,,,,,,,,,,,,,,,,,,,
1013,10.13,-2.591637,-0.016807,2.364697,,,,,,,,,,,,,,,,,,,
1014,10.14,-2.591612,-0.016812,2.364684,,,,,,,,,,,,,,,,,,,
1015,10.15,-2.591599,-0.01682,2.364678,,,,,,,,,,,,,,,,,,,
1016,10.16,-2.591548,-0.0168,2.364687,,,,,,,,,,,,,,,,,,,
1017,10.17,-2.591541,-0.016808,2.364671,,,,,,,,,,,,,,,,,,,
1018,10.18,-2.591534,-0.016813,2.364668,,,,,,,,,,,,,,,,,,,
1019,10.19,-2.591547,-0.016825,2.364638,,,,,,,,,,,,,,,,,,,
1020,10.2,-2.591581,-0.016839,2.364649,,,,,,,,,,,,,,,,,,,
1021,10.21,-2.591536,-0.0168,2.364655,,,,,,,,,,,,,,,,,,,
1022,10.22,-2.591497,-0.016771,2.364688,,,,,,,,,,,,,,,,,,,
1023,10.23,-2.591521,-0.016772,2.364669,,,,,,,,,,,,,,,,,,,
1024,10.24,-2.59157,-0.016807,2.364665,,,,,,,,,,,,,,,,,,,
1025,10.25,-2.591567,-0.016802,2.364694,,,,,,,,,,,,,,,,,,,
1026,10.26,-2.591562,-0.016802,2.364711,,,,,,,,,,,,,,,,,,,
1027,10.27,-2.591507,-0.016781,2.364744,,,,,,,,,,,,,,,,,,,
1028,10.28,-2.591515,-0.016795,2.364749,,,,,,,,,,,,,,,,,,,
1029,10.29,-2.591514,-0.016783,2.364746,,,,,,,,,,,,,,,,,,,
1030,10.3,-2.591476,-0.016745,2.364765,,,,,,,,,,,,,,,,,,,
1031,10.31,-2.591452,-0.016716,2.364745,,,,,,,,,,,,,,,,,,,
1032,10.32,-2.591384,-0.016679,2.364761,,,,,,,,,,,,,,,,,,,
1033,10.33,-2.591522,-0.016783,2.364738,,,,,,,,,,,,,,,,,,,
1034,10.34,-2.591478,-0.016752,2.3648,,,,,,,,,,,,,,,,,,,
1035,10.35,-2.591456,-0.016725,2.36477,,,,,,,,,,,,,,,,,,,
1036,10.36,-2.591482,-0.016734,2.364768,,,,,,,,,,,,,,,,,,,
1037,10.37,-2.591504,-0.016744,2.364773,,,,,,,,,,,,,,,,,,,
1038,10.38,-2.59152,-0.016754,2.364779,,,,,,,,,,,,,,,,,,,
1039,10.39,-2.591474,-0.016723,2.364773,,,,,,,,,,,,,,,,,,,
1040,10.4,-2.591505,-0.016744,2.364772,,,,,,,,,,,,,,,,,,,
1041,10.41,-2.591489,-0.016738,2.364717,,,,,,,,,,,,,,,,,,,
1042,10.42,-2.59148,-0.016733,2.364752,,,,,,,,,,,,,,,,,,,
1043,10.43,-2.591465,-0.016713,2.364734,,,,,,,,,,,,,,,,,,,
1044,10.44,-2.591482,-0.016722,2.364727,,,,,,,,,,,,,,,,,,,
1045,10.45,-2.591444,-0.016691,2.364757,,,,,,,,,,,,,,,,,,,
1046,10.46,-2.591401,-0.016664,2.364765,,,,,,,,,,,,,,,,,,,
1047,10.47,-2.591445,-0.016702,2.36476,,,,,,,,,,,,,,,,,,,
1048,10.48,-2.591431,-0.016698,2.364753,,,,,,,,,,,,,,,,,,,
1049,10.49,-2.591443,-0.016708,2.364747,,,,,,,,,,,,,,,,,,,
1050,10.5,-2.591443,-0.016704,2.364738,,,,,,,,,,,,,,,,,,,
1051,10.51,-2.591423,-0.01669,2.364751,,,,,,,,,,,,,,,,,,,
1052,10.52,-2.591429,-0.016691,2.36474,,,,,,,,,,,,,,,,,,,
1053,10.53,-2.591433,-0.016692,2.364749,,,,,,,,,,,,,,,,,,,
1054,10.54,-2.591471,-0.016739,2.364727,,,,,,,,,,,,,,,,,,,
1055,10.55,-2.59148,-0.016744,2.364746,,,,,,,,,,,,,,,,,,,
1056,10.56,-2.591408,-0.016686,2.364735,,,,,,,,,,,,,,,,,,,
1057,10.57,-2.591428,-0.016672,2.364694,,,,,,,,,,,,,,,,,,,
1058,10.58,-2.591494,-0.016693,2.364686,,,,,,,,,,,,,,,,,,,
1059,10.59,-2.591463,-0.016678,2.364727,,,,,,,,,,,,,,,,,,,
1060,10.6,-2.591444,-0.016685,2.364712,,,,,,,,,,,,,,,,,,,
1061,10.61,-2.591459,-0.016694,2.364703,,,,,,,,,,,,,,,,,,,
1062,10.62,-2.591446,-0.016673,2.364709,,,,,,,,,,,,,,,,,,,
1063,10.63,-2.5915,-0.0167,2.364708,,,,,,,,,,,,,,,,,,,
1064,10.64,-2.591485,-0.016699,2.364715,,,,,,,,,,,,,,,,,,,
1065,10.65,-2.591472,-0.016691,2.364706,,,,,,,,,,,,,,,,,,,
1066,10.66,-2.59149,-0.01671,2.364698,,,,,,,,,,,,,,,,,,,
1067,10.67,-2.591484,-0.016716,2.364715,,,,,,,,,,,,,,,,,,,
1068,10.68,-2.59147,-0.016706,2.364722,,,,,,,,,,,,,,,,,,,
1069,10.69,-2.591521,-0.01673,2.364735,,,,,,,,,,,,,,,,,,,
1070,10.7,-2.591511,-0.016711,2.364699,,,,,,,,,,,,,,,,,,,
1071,10.71,-2.591529,-0.016708,2.364684,,,,,,,,,,,,,,,,,,,
1072,10.72,-2.591563,-0.01672,2.364707,,,,,,,,,,,,,,,,,,,
1073,10.73,-2.59155,-0.016696,2.364709,,,,,,,,,,,,,,,,,,,
1074,10.74,-2.591589,-0.016689,2.364734,,,,,,,,,,,,,,,,,,,
1075,10.75,-2.591634,-0.016697,2.364673,,,,,,,,,,,,,,,,,,,
1076,10.76,-2.59162,-0.016678,2.364661,,,,,,,,,,,,,,,,,,,
1077,10.77,-2.591635,-0.016681,2.3647,,,,,,,,,,,,,,,,,,,
1078,10.78,-2.591625,-0.016664,2.364722,,,,,,,,,,,,,,,,,,,
1079,10.79,-2.591572,-0.016622,2.364688,,,,,,,,,,,,,,,,,,,
1080,10.8,-2.591611,-0.016667,2.364652,,,,,,,,,,,,,,,,,,,
1081,10.81,-2.591614,-0.016677,2.364657,,,,,,,,,,,,,,,,,,,
1082,10.82,-2.591653,-0.016703,2.364673,,,,,,,,,,,,,,,,,,,
1083,10.83,-2.591699,-0.016717,2.364673,,,,,,,,,,,,,,,,,,,
1084,10.84,-2.591702,-0.016699,2.364637,,,,,,,,,,,,,,,,,,,
1085,10.85,-2.591727,-0.016701,2.364619,,,,,,,,,,,,,,,,,,,
1086,10.86,-2.591698,-0.016671,2.364621,,,,,,,,,,,,,,,,,,,
1087,10.87,-2.591708,-0.016669,2.36461,,,,,,,,,,,,,,,,,,,
1088,10.88,-2.591727,-0.016666,2.364639,,,,,,,,,,,,,,,,,,,
1089,10.89,-2.591709,-0.016658,2.364642,,,,,,,,,,,,,,,,,,,
1090,10.9,-2.591708,-0.016662,2.364627,,,,,,,,,,,,,,,,,,,
1091,10.91,-2.591765,-0.016688,2.364572,,,,,,,,,,,,,,,,,,,
1092,10.92,-2.591736,-0.016654,2.364581,,,,,,,,,,,,,,,,,,,
1093,10.93,-2.591754,-0.016668,2.364596,,,,,,,,,,,,,,,,,,,
1094,10.94,-2.59173,-0.016663,2.364621,,,,,,,,,,,,,,,,,,,
1095,10.95,-2.591767,-0.016688,2.364611,,,,,,,,,,,,,,,,,,,
1096,10.96,-2.591725,-0.016672,2.3646,,,,,,,,,,,,,,,,,,,
1097,10.97,-2.591671,-0.016652,2.364579,,,,,,,,,,,,,,,,,,,
1098,10.98,-2.591695,-0.016668,2.364582,,,,,,,,,,,,,,,,,,,
1099,10.99,-2.591734,-0.016681,2.364578,,,,,,,,,,,,,,,,,,,
1100,11,-2.591707,-0.016642,2.364567,,,,,,,,,,,,,,,,,,,
1101,11.01,-2.591732,-0.01666,2.364571,,,,,,,,,,,,,,,,,,,
1102,11.02,-2.591721,-0.016671,2.364587,,,,,,,,,,,,,,,,,,,
1103,11.03,-2.591721,-0.016676,2.364594,,,,,,,,,,,,,,,,,,,
1104,11.04,-2.591703,-0.016667,2.364599,,,,,,,,,,,,,,,,,,,
1105,11.05,-2.591691,-0.016657,2.364613,,,,,,,,,,,,,,,,,,,
1106,11.06,-2.59171,-0.016669,2.364584,,,,,,,,,,,,,,,,,,,
1107,11.07,-2.5917,-0.016667,2.364589,,,,,,,,,,,,,,,,,,,
1108,11.08,-2.591702,-0.016659,2.364606,,,,,,,,,,,,,,,,,,,
1109,11.09,-2.591711,-0.016646,2.364607,,,,,,,,,,,,,,,,,,,
1110,11.1,-2.591741,-0.016654,2.364578,,,,,,,,,,,,,,,,,,,
1111,11.11,-2.591695,-0.016621,2.364596,,,,,,,,,,,,,,,,,,,
1112,11.12,-2.591709,-0.016634,2.364575,,,,,,,,,,,,,,,,,,,
1113,11.13,-2.591675,-0.016632,2.36459,,,,,,,,,,,,,,,,,,,
1114,11.14,-2.59167,-0.016649,2.364601,,,,,,,,,,,,,,,,,,,
1115,11.15,-2.59165,-0.016646,2.364601,,,,,,,,,,,,,,,,,,,
1116,11.16,-2.591633,-0.016634,2.364559,,,,,,,,,,,,,,,,,,,
1117,11.17,-2.591691,-0.016653,2.36453,,,,,,,,,,,,,,,,,,,
1118,11.18,-2.59165,-0.016618,2.364564,,,,,,,,,,,,,,,,,,,
1119,11.19,-2.591649,-0.016606,2.364572,,,,,,,,,,,,,,,,,,,
1120,11.2,-2.591621,-0.01659,2.364559,,,,,,,,,,,,,,,,,,,
1121,11.21,-2.591641,-0.016613,2.364569,,,,,,,,,,,,,,,,,,,
1122,11.22,-2.591607,-0.016611,2.364582,,,,,,,,,,,,,,,,,,,
1123,11.23,-2.591691,-0.016668,2.36457,,,,,,,,,,,,,,,,,,,
1124,11.24,-2.591647,-0.016628,2.364584,,,,,,,,,,,,,,,,,,,
1125,11.25,-2.591691,-0.016645,2.364607,,,,,,,,,,,,,,,,,,,
1126,11.26,-2.591703,-0.016647,2.364579,,,,,,,,,,,,,,,,,,,
1127,11.27,-2.591682,-0.016634,2.364578,,,,,,,,,,,,,,,,,,,
1128,11.28,-2.591665,-0.016626,2.364559,,,,,,,,,,,,,,,,,,,
1129,11.29,-2.591682,-0.016637,2.364561,,,,,,,,,,,,,,,,,,,
1130,11.3,-2.591696,-0.016646,2.364585,,,,,,,,,,,,,,,,,,,
1131,11.31,-2.591715,-0.016652,2.36458,,,,,,,,,,,,,,,,,,,
1132,11.32,-2.591723,-0.016663,2.3646,,,,,,,,,,,,,,,,,,,
1133,11.33,-2.591706,-0.016659,2.364606,,,,,,,,,,,,,,,,,,,
1134,11.34,-2.591713,-0.01665,2.364602,,,,,,,,,,,,,,,,,,,
1135,11.35,-2.591737,-0.016653,2.364613,,,,,,,,,,,,,,,,,,,
1136,11.36,-2.591753,-0.016659,2.364646,,,,,,,,,,,,,,,,,,,
1137,11.37,-2.591726,-0.016651,2.364606,,,,,,,,,,,,,,,,,,,
1138,11.38,-2.591715,-0.016653,2.364604,,,,,,,,,,,,,,,,,,,
1139,11.39,-2.591696,-0.016648,2.364586,,,,,,,,,,,,,,,,,,,
1140,11.4,-2.591689,-0.016642,2.364561,,,,,,,,,,,,,,,,,,,
1141,11.41,-2.591689,-0.016637,2.364588,,,,,,,,,,,,,,,,,,,
1142,11.42,-2.591689,-0.016618,2.364614,,,,,,,,,,,,,,,,,,,
1143,11.43,-2.591698,-0.016605,2.364564,,,,,,,,,,,,,,,,,,,
1144,11.44,-2.591666,-0.016576,2.364554,,,,,,,,,,,,,,,,,,,
1145,11.45,-2.591675,-0.016589,2.36457,,,,,,,,,,,,,,,,,,,
1146,11.46,-2.591734,-0.016638,2.364564,,,,,,,,,,,,,,,,,,,
1147,11.47,-2.591718,-0.016614,2.364548,,,,,,,,,,,,,,,,,,,
1148,11.48,-2.59172,-0.016606,2.364529,,,,,,,,,,,,,,,,,,,
1149,11.49,-2.591685,-0.016605,2.364547,,,,,,,,,,,,,,,,,,,
1150,11.5,-2.591717,-0.016641,2.364561,,,,,,,,,,,,,,,,,,,
1151,11.51,-2.591754,-0.016654,2.364527,,,,,,,,,,,,,,,,,,,
1152,11.52,-2.59169,-0.016611,2.364548,,,,,,,,,,,,,,,,,,,
1153,11.53,-2.591704,-0.016627,2.364559,,,,,,,,,,,,,,,,,,,
1154,11.54,-2.591717,-0.01663,2.364562,,,,,,,,,,,,,,,,,,,
1155,11.55,-2.591757,-0.016647,2.36457,,,,,,,,,,,,,,,,,,,
1156,11.56,-2.591754,-0.016636,2.364536,,,,,,,,,,,,,,,,,,,
1157,11.57,-2.591722,-0.016611,2.364555,,,,,,,,,,,,,,,,,,,
1158,11.58,-2.591754,-0.016639,2.364522,,,,,,,,,,,,,,,,,,,
1159,11.59,-2.591707,-0.016615,2.364539,,,,,,,,,,,,,,,,,,,
1160,11.6,-2.59173,-0.016632,2.364543,,,,,,,,,,,,,,,,,,,
1161,11.61,-2.591708,-0.016606,2.364537,,,,,,,,,,,,,,,,,,,
1162,11.62,-2.591732,-0.016623,2.364565,,,,,,,,,,,,,,,,,,,
1163,11.63,-2.591746,-0.016614,2.36453,,,,,,,,,,,,,,,,,,,
1164,11.64,-2.591802,-0.016624,2.364549,,,,,,,,,,,,,,,,,,,
1165,11.65,-2.591815,-0.016615,2.364527,,,,,,,,,,,,,,,,,,,
1166,11.66,-2.591813,-0.016605,2.364548,,,,,,,,,,,,,,,,,,,
1167,11.67,-2.59178,-0.016578,2.364564,,,,,,,,,,,,,,,,,,,
1168,11.68,-2.591841,-0.016614,2.364536,,,,,,,,,,,,,,,,,,,
1169,11.69,-2.591787,-0.016587,2.364544,,,,,,,,,,,,,,,,,,,
1170,11.7,-2.591777,-0.016591,2.364541,,,,,,,,,,,,,,,,,,,
1171,11.71,-2.591815,-0.0166,2.364528,,,,,,,,,,,,,,,,,,,
1172,11.72,-2.59182,-0.016581,2.36454,,,,,,,,,,,,,,,,,,,
1173,11.73,-2.591824,-0.016565,2.364519,,,,,,,,,,,,,,,,,,,
1174,11.74,-2.59179,-0.016531,2.364514,,,,,,,,,,,,,,,,,,,
1175,11.75,-2.59183,-0.016539,2.364511,,,,,,,,,,,,,,,,,,,
1176,11.76,-2.591829,-0.016531,2.364524,,,,,,,,,,,,,,,,,,,
1177,11.77,-2.591872,-0.016556,2.364489,,,,,,,,,,,,,,,,,,,
1178,11.78,-2.591825,-0.016531,2.364516,,,,,,,,,,,,,,,,,,,
1179,11.79,-2.591813,-0.016524,2.364499,,,,,,,,,,,,,,,,,,,
1180,11.8,-2.59184,-0.016549,2.364518,,,,,,,,,,,,,,,,,,,
1181,11.81,-2.591842,-0.016562,2.364492,,,,,,,,,,,,,,,,,,,
1182,11.82,-2.591829,-0.016556,2.3645,,,,,,,,,,,,,,,,,,,
1183,11.83,-2.591802,-0.016534,2.36453,,,,,,,,,,,,,,,,,,,
1184,11.84,-2.591836,-0.016547,2.364483,,,,,,,,,,,,,,,,,,,
1185,11.85,-2.591914,-0.016578,2.364486,,,,,,,,,,,,,,,,,,,
1186,11.86,-2.591886,-0.016547,2.364482,,,,,,,,,,,,,,,,,,,
1187,11.87,-2.59185,-0.016511,2.364494,,,,,,,,,,,,,,,,,,,
1188,11.88,-2.591845,-0.016503,2.364468,,,,,,,,,,,,,,,,,,,
1189,11.89,-2.591869,-0.01652,2.36447,,,,,,,,,,,,,,,,,,,
1190,11.9,-2.591816,-0.016476,2.364482,,,,,,,,,,,,,,,,,,,
1191,11.91,-2.591854,-0.016502,2.364449,,,,,,,,,,,,,,,,,,,
1192,11.92,-2.591839,-0.016497,2.364442,,,,,,,,,,,,,,,,,,,
1193,11.93,-2.591812,-0.016487,2.364476,,,,,,,,,,,,,,,,,,,
1194,11.94,-2.591836,-0.016488,2.364457,,,,,,,,,,,,,,,,,,,
1195,11.95,-2.59183,-0.016475,2.364453,,,,,,,,,,,,,,,,,,,
1196,11.96,-2.591828,-0.016463,2.364481,,,,,,,,,,,,,,,,,,,
1197,11.97,-2.591817,-0.016426,2.364455,,,,,,,,,,,,,,,,,,,
1198,11.98,-2.591841,-0.016443,2.36446,,,,,,,,,,,,,,,,,,,
1199,11.99,-2.591842,-0.016461,2.364459,,,,,,,,,,,,,,,,,,,
1200,12,-2.591819,-0.016463,2.364472,,,,,,,,,,,,,,,,,,,
1201,12.01,-2.591803,-0.016461,2.364493,,,,,,,,,,,,,,,,,,,
1202,12.02,-2.591855,-0.016491,2.364476,,,,,,,,,,,,,,,,,,,
1203,12.03,-2.591838,-0.016462,2.364465,,,,,,,,,,,,,,,,,,,
1204,12.04,-2.591838,-0.016456,2.364505,,,,,,,,,,,,,,,,,,,
1205,12.05,-2.591882,-0.016489,2.364462,,,,,,,,,,,,,,,,,,,
1206,12.06,-2.591872,-0.016498,2.364536,,,,,,,,,,,,,,,,,,,
1207,12.07,-2.591833,-0.016494,2.364526,,,,,,,,,,,,,,,,,,,
1208,12.08,-2.591834,-0.016493,2.364579,,,,,,,,,,,,,,,,,,,
1209,12.09,-2.591828,-0.016469,2.364582,,,,,,,,,,,,,,,,,,,
1210,12.1,-2.591899,-0.016485,2.36457,,,,,,,,,,,,,,,,,,,
1211,12.11,-2.59183,-0.01641,2.364639,,,,,,,,,,,,,,,,,,,
1212,12.12,-2.591843,-0.016395,2.364684,,,,,,,,,,,,,,,,,,,
1213,12.13,-2.591858,-0.0164,2.364715,,,,,,,,,,,,,,,,,,,
1214,12.14,-2.591872,-0.01641,2.364713,,,,,,,,,,,,,,,,,,,
1215,12.15,-2.591772,-0.016362,2.36475,,,,,,,,,,,,,,,,,,,
1216,12.16,-2.591645,-0.016313,2.364783,,,,,,,,,,,,,,,,,,,
1217,12.17,-2.591599,-0.016326,2.364784,,,,,,,,,,,,,,,,,,,
1218,12.18,-2.591589,-0.016371,2.36479,,,,,,,,,,,,,,,,,,,
1219,12.19,-2.591348,-0.01629,2.364789,,,,,,,,,,,,,,,,,,,
1220,12.2,-2.591206,-0.016294,2.364759,,,,,,,,,,,,,,,,,,,
1221,12.21,-2.591033,-0.016302,2.364767,,,,,,,,,,,,,,,,,,,
1222,12.22,-2.590945,-0.016334,2.36477,,,,,,,,,,,,,,,,,,,
1223,12.23,-2.590837,-0.016325,2.364739,,,,,,,,,,,,,,,,,,,
1224,12.24,-2.590789,-0.016324,2.364756,,,,,,,,,,,,,,,,,,,
1225,12.25,-2.590766,-0.01633,2.364734,,,,,,,,,,,,,,,,,,,
1226,12.26,-2.590704,-0.016291,2.364724,,,,,,,,,,,,,,,,,,,
1227,12.27,-2.590711,-0.016299,2.364743,,,,,,,,,,,,,,,,,,,
1228,12.28,-2.590741,-0.016324,2.364722,,,,,,,,,,,,,,,,,,,
1229,12.29,-2.590595,-0.016256,2.364701,,,,,,,,,,,,,,,,,,,
1230,12.3,-2.590499,-0.016243,2.364697,,,,,,,,,,,,,,,,,,,
1231,12.31,-2.590477,-0.016292,2.364667,,,,,,,,,,,,,,,,,,,
1232,12.32,-2.590411,-0.016305,2.364694,,,,,,,,,,,,,,,,,,,
1233,12.33,-2.590373,-0.016318,2.364684,,,,,,,,,,,,,,,,,,,
1234,12.34,-2.590368,-0.016334,2.364665,,,,,,,,,,,,,,,,,,,
1235,12.35,-2.590326,-0.01633,2.364663,,,,,,,,,,,,,,,,,,,
1236,12.36,-2.590263,-0.016318,2.364632,,,,,,,,,,,,,,,,,,,
1237,12.37,-2.590288,-0.01634,2.364606,,,,,,,,,,,,,,,,,,,
1238,12.38,-2.590234,-0.016301,2.364652,,,,,,,,,,,,,,,,,,,
1239,12.39,-2.590199,-0.016278,2.364632,,,,,,,,,,,,,,,,,,,
1240,12.4,-2.590203,-0.016287,2.364606,,,,,,,,,,,,,,,,,,,
1241,12.41,-2.59021,-0.016308,2.364559,,,,,,,,,,,,,,,,,,,
1242,12.42,-2.59022,-0.016327,2.364554,,,,,,,,,,,,,,,,,,,
1243,12.43,-2.590235,-0.016312,2.364531,,,,,,,,,,,,,,,,,,,
1244,12.44,-2.590154,-0.016261,2.36459,,,,,,,,,,,,,,,,,,,
1245,12.45,-2.590196,-0.016298,2.364533,,,,,,,,,,,,,,,,,,,
1246,12.46,-2.590165,-0.016293,2.364538,,,,,,,,,,,,,,,,,,,
1247,12.47,-2.590178,-0.016317,2.364523,,,,,,,,,,,,,,,,,,,
1248,12.48,-2.590193,-0.016327,2.364557,,,,,,,,,,,,,,,,,,,
1249,12.49,-2.590152,-0.016304,2.364564,,,,,,,,,,,,,,,,,,,
1250,12.5,-2.590139,-0.016321,2.364533,,,,,,,,,,,,,,,,,,,
1251,12.51,-2.590099,-0.016322,2.364525,,,,,,,,,,,,,,,,,,,
